659,Tatjana Antjukova,16,0,0
657,Aleksandra Tarasenko,9,0,0
706,Margus Leivo,258,1,14
707,Ene Tomberg,132,0,6
708,Jüri Trumm,99,0,1
709,Aleksei Budõlin,79,0,4
710,Rein Tölp,53,0,2
717,Jevgeni Golikov,41,1,7
718,Triin Uibo,39,0,0
711,Rain Vändre,39,0,3
716,Vaike Nõmm,31,0,0
715,Maia Lust,25,0,1
714,Kaarel Jaak Roosaare,13,0,2
712,Vitali Faktulin,10,0,0
713,Siimu Loogma,10,0,2
831,Katrin Saks,2026,21,195
832,Hannes Rumm,1504,8,215
835,Jaak Kangilaski,400,0,36
834,Enn Vetemaa,383,3,39
833,Reet Laja,227,4,22
836,Ester Pruuden,105,1,8
838,Arvo Uukkivi,70,1,7
841,Sergei Hohlov-Simson,39,0,3
837,Ege Hirv,36,1,1
843,Artur Lepik,36,0,3
842,Hermo Kuusk,24,0,4
839,Imbi Masing,22,1,2
840,Oleg Gogin,16,1,2
957,Villu Tamme,1968,9,209
956,Anti Poolamets,1292,5,144
959,Jüri Lember,216,0,32
958,Kai Künnis-Beres,165,4,15
962,Paul Tammert,119,1,14
963,Aivar Mõttus,100,0,14
964,Marju Õunpuu,74,1,6
961,Aleksander Laane,60,1,4
960,Irina Blinova,50,1,6
966,Stella Tillo,39,1,2
965,Kristi Sims,36,1,2
968,Aljona Lukjanova,28,0,3
967,Ilja Nesterov,25,0,0
124,Aldo Vinkel,588,2,21
125,Veikko Võsu,98,0,7
132,Tarmo Teekel,52,2,4
126,Helen Veesalu,37,0,2
131,Joel Rang,35,0,3
127,Aleksander Leemet,31,0,2
130,Raul Kööp,24,0,1
128,Janno Tults,18,0,0
129,Ainar Assuküll,15,0,0
133,Andrus Puju,10,0,0
232,Jüri Ratas,6109,1,142
233,Enn Eesmaa,1420,2,33
235,Margarita Tšernogorova,1118,1,19
236,Kalle Mihkels,887,1,17
234,Helle Kalda,838,4,17
237,Merike Martinson,473,0,13
241,Rainer Vakra,467,1,9
240,Sergei Bogovski,409,0,6
238,Margus Metstak,200,1,15
239,Kaia Jäppinen,171,2,4
357,Urmas Paet,8685,17,739
358,Maret Maripuu,3298,4,312
361,Raivo Järvi,1545,5,181
359,Paul-Eerik Rummo,916,5,121
360,Hanno Pevkur,835,0,81
362,Marju Länik,201,2,9
366,Kairi Kärner,190,1,20
365,Robert Kalm,123,1,11
364,Vello Vetevool,80,0,8
363,Igor Kravtšenko,78,0,1
461,Henn Põlluaas,125,1,13
473,Heino Rüütel,43,0,4
506,Juhan Parts,2975,30,280
507,Lauri Vahtre,2047,42,260
509,Urmas Reinsalu,1888,7,157
508,Mart Nutt,887,8,90
511,Olav Aarna,537,3,69
510,Epp Alatalu,364,9,51
513,Siim-Valmar Kiisler,285,3,25
514,Andres Öpik,209,0,26
512,Matti Tarum,107,2,8
515,Erik Sandla,85,0,3
618,Pavel Kirillov,47,1,2
620,Svetlana Sahharova,32,0,4
622,Viktor Trubitsõn,14,0,1
621,Sergei Aunpuu,10,0,2
619,Ljudmilla Prantsuzova,7,0,0
662,Vladimir Afanasjev,248,1,9
664,Pavel Titov,67,0,2
663,Olga Sergejeva,63,0,0
667,Jüri Žurba,41,0,2
665,Dmitri Izotov,21,0,0
666,Georgi Preobraženski,18,0,1
669,Olga Tšerkezjan,17,0,0
668,Andrei Širjajev,14,0,0
719,Erika Salumäe,576,3,34
720,Peeter Mardna,159,0,9
722,Rodion Denissov,56,0,4
726,Viivi Sõmerik,25,0,0
728,Raivar Vaher,24,0,3
721,Aavo Põhjala,21,0,1
725,Tõnu Kõrda,18,0,5
723,Juhan Telgmaa,15,0,1
724,Svetlana Lozovaja,11,0,2
727,Sirje Vullo,4,0,0
844,Peeter Kreitzberg,3606,15,285
845,Merle Karusoo,629,5,48
847,Hagi Šein,299,1,29
846,Ülo Kaevats,201,0,34
852,Indrek Hirv,70,0,9
848,Gerd Tarand,58,1,3
853,Tiia Tiik,55,3,8
849,Marju Toom,38,0,9
851,Piret Kruuser,31,0,5
850,Lennart Mängli,15,0,2
969,Tanel Tammet,1416,3,176
970,Tõnu Trubetsky,1138,3,87
972,Tiit Käbin,593,2,55
971,Katrin Idla,269,4,31
975,Tõnu Ploompuu,119,2,9
973,Ott Köstner,84,1,12
978,Urve Madar,70,1,7
977,Jako Kull,54,1,5
976,Räni Meister,53,0,10
974,Alvi Rand,25,1,0
1072,Koit Luus,111,0,4
136,Märt Vähi,446,0,21
134,Arne Kuum,300,0,10
135,Andrus Norak,181,3,8
141,Eenok Palm,89,0,3
138,Riina Kaukver,82,0,6
145,Evelyn Tomingas,56,0,0
139,Martin Kontus,42,0,5
140,Siiri Kõiv,39,0,1
142,Malle Virves,39,2,1
137,Valter Rooso,31,0,2
143,Eduard Jakobson,17,0,0
144,Albert Antonov,17,0,0
242,Siiri Oviir,3643,3,74
243,Mailis Reps,3000,1,47
245,Aivar Riisalu,1822,1,64
244,Natalia Malleus,1299,1,32
248,Jüri Lillsoo,443,0,8
252,Aleksei Šatov,431,0,5
246,Raivo Uukkivi,407,0,9
251,Ago Kokser,382,0,8
247,Jüri Võigemast,296,0,9
254,Kalle Toomet,233,0,7
253,Allar Oviir,219,1,2
255,Mati Tartu,208,0,5
256,Värner Lootsmann,192,0,6
249,Hans Liibek,190,0,3
250,Andres Õis,132,0,0
367,Andrus Ansip,22540,23,1451
369,Rain Rosimannus,1177,0,142
368,Harri Õunapuu,962,1,73
381,Kalle Palling,714,0,25
371,Jaak Salumets,597,3,46
372,Ott Kasuri,513,0,64
370,Leino Mägi,508,1,50
380,Veigo Gutmann,477,1,35
373,Andre Sepp,473,0,33
374,Orm Valtson,382,0,56
376,Vello Jõgisoo,343,0,14
378,Andrus Umboja,255,0,18
377,Ville Pak,235,0,15
375,Arvo Pärniste,198,0,20
379,Aare Ets,161,0,12
462,Jaan Hatto,194,1,10
474,Henn Reinola,52,0,4
516,Taavi Veskimägi,5790,11,435
518,Marko Mihkelson,2697,9,332
517,Mari-Ann Kelam,2402,48,213
520,Elle Kull,2083,3,185
519,Urmas Arumäe,409,2,30
524,Andrus Saare,400,0,23
521,Urmas Viilma,272,2,21
527,Art Kuum,229,0,22
522,Rein Madissoon,222,1,19
530,Raivo Tamm,208,0,8
528,Leemet Vaikmaa,151,1,10
526,Ilona Laido,96,0,11
525,Veiko Jürisson,51,0,6
523,Lehte Jõemaa,50,0,4
529,Rein Koch,48,0,5
623,Igor Žukovets,46,0,1
624,Irina Paul,36,0,1
670,Georgi Bõstrov,848,0,16
671,Eduard Tanvel,111,0,1
673,Elviira Piiskoppel,81,0,1
672,Boriss Slepikovski,76,0,1
729,Tiit Tammsaar,940,0,35
735,Maido Pajo,342,0,9
731,Piret Aavik,231,0,8
736,Märt Riisenberg,194,0,7
738,Juhan Särgava,194,0,7
743,Mario Sootna,190,0,6
730,Mart Opmann,183,0,11
737,Indrek Tiidemann,136,0,2
741,Tiit Hiiemaa,128,0,5
733,Kalle Talviste,126,0,8
742,Viive Rosenberg,110,0,0
740,Lauri Vitsut,103,0,1
734,Arvo Sirendi,99,0,2
732,Einar Laigna,43,0,6
739,Jaan Metssalu,41,0,0
855,Liina Tõnisson,2363,7,186
854,Jüri Tamm,1682,4,132
857,Urve Palo,465,1,41
861,Rein Haggi,407,0,18
860,Astrid Ojasoon,349,1,13
859,Liis-Mail Moora,197,0,11
858,Ants Tamme,182,0,5
856,Aivar Soe,174,0,14
867,Jaak Herodes,167,2,12
862,Olev Rähni,112,0,16
864,Marina Maran,107,0,14
863,Esne Ernits,86,0,2
868,Andrei Martõnjak,72,0,5
865,Priit Siitan,69,0,3
866,Tiina Hirv,61,1,3
979,Marek Strandberg,5668,7,414
980,Valdur Lahtvee,475,2,56
984,Tanel Ots,314,1,18
988,Anneliis Kõiv,238,0,19
985,Ahto Oja,151,0,19
990,Tiit Hunt,145,0,17
981,Ain Kabal,113,0,11
982,Anne Artus,99,1,7
983,Raivo Kaare,94,0,2
991,Eugen Veges,79,0,14
992,Sirkka-Liisa Parika,71,0,9
989,Sirje Okapuu,55,0,2
993,Aadu Rast,53,0,5
987,Kalle Virkus,45,0,2
986,Toivo Ellakvere,9,0,0
1075,Vello Burmeister,113,0,8
146,Anti Toplaan,661,2,18
148,Annely Veevo,160,1,3
149,Peeter Vikman,150,0,4
147,Toomas Vallimäe,137,0,7
152,Kaalep Koppel,89,0,3
150,Tõnu Paju,73,0,5
153,Alur Õunpuu,64,0,6
151,Kalmer Koppel,56,0,2
154,Merike Paja,46,1,0
257,Ain Seppik,3989,1,54
258,Tiiu Aro,846,1,23
259,Jaanus Karilaid,590,0,9
265,Ants Tammleht,383,3,6
260,Lea Kuldsepp,382,0,4
261,Ülo Kalm,380,8,7
264,Arno Peksar,176,0,3
262,Malle Kobin,105,0,4
263,Rainer Helde,97,0,1
382,Jaanus Tamkivi,3615,3,217
385,Imre Sooäär,1778,9,81
383,Urve Tiidus,1441,3,91
387,Sulev Vare,1320,2,78
384,Lauri Luik,1310,1,56
386,Ene Kaups,543,1,34
390,Kalev Kallemets,353,0,8
388,Andres Onemar,216,2,19
389,Aivar Kallas,182,1,5
463,Kaido Nõmmik,93,0,4
475,Marju Karin,29,0,1
531,Tarmo Kõuts,2847,87,219
539,Andres Ammas,763,1,52
532,Toomas Takkis,612,5,76
534,Jaanus Valk,234,4,18
535,Argo Kirss,218,0,21
537,Mati Mandel,162,2,10
536,Toomas Schmidt,160,0,10
538,Kaido Kaasik,101,2,3
533,Aivar Reivik,69,2,9
625,Jana Jansen,20,0,0
674,Ants Viidul,12,0,0
675,Viktor Oja,5,0,0
744,Raimu Aardam,968,0,26
745,Tarmo Mänd,763,3,23
746,Kajar Lember,701,1,14
748,Rein Hanson,248,0,3
751,Elvo Leppmaa,115,0,2
749,Ülle Puppart,86,0,6
752,Margus Muld,73,0,6
747,Endel-Haljand Susi,64,0,1
750,Toomas Remmelkoor,31,0,2
869,Andres Tarand,1132,13,73
870,Kalev Kotkas,1096,2,57
871,Hannes Hanso,648,1,42
872,Neeme Suur,605,0,38
873,Ülle Kruus,268,0,20
874,Ivo Eesmaa,150,0,10
876,Rea Raus,73,0,4
875,Hants Kipper,57,0,1
877,Reet Kokovkin,52,0,5
995,Aleksei Lotman,1316,3,88
994,Mart Saarso,570,2,50
998,Meelis Saarlaid,182,1,12
999,Tiiu Arro,148,0,5
996,Gilleke Kopamees,116,0,10
1000,Sandor Sinimeri,78,1,5
997,Mati Lepna,66,0,5
1002,Janar Õunpuu,43,0,5
1001,Andrus Pettai,22,0,0
155,Andrus Mänd,193,2,1
158,Heimar Siirak,83,2,5
156,Raul Issi,62,1,0
157,Aili-Malle Mantsik,34,0,1
160,Arvo Kivisto,18,0,1
159,Janar Tiidermann,14,0,0
266,Toomas Varek,2890,6,59
269,Einar Vallbaum,1276,1,15
